SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
MUKTAARTS, EQ, 08-Aug-2022,56.1,56.15,57.0,55.35,55.9,55.7,56.04,12939,7.25,273,9834,76
MUNJALAU, EQ, 08-Aug-2022,44.0,43.8,45.2,43.8,44.8,44.8,44.66,64980,29.02,791,36725,56.52
MUNJALSHOW, EQ, 08-Aug-2022,103.25,102.75,105.0,102.45,104.0,104.55,104.04,53762,55.94,811,35152,65.38
MURUDCERA, EQ, 08-Aug-2022,25.5,25.95,26.25,25.5,25.85,25.7,25.84,49349,12.75,338,31777,64.39
MUTHOOTCAP, EQ, 08-Aug-2022,182.8,199.95,199.95,192.1,193.1,193.35,195.47,142571,278.68,3769,82552,57.9
MUTHOOTFIN, EQ, 08-Aug-2022,1144.4,1145.0,1148.7,1115.25,1124.0,1122.9,1128.15,546089,6160.72,27258,183851,33.67
MWL, SM, 08-Aug-2022,116.0,116.0,122.95,116.0,116.3,116.9,118.48,14400,17.06,12,9600,66.67
NABARD, N2, 08-Aug-2022,1172.98,1173.0,1173.0,1169.75,1169.75,1169.75,1171.52,140,1.64,5,115,82.14
NACLIND, EQ, 08-Aug-2022,72.5,72.25,79.7,72.25,78.7,78.5,77.89,821345,639.78,4192,270449,32.93
NAGAFERT, BE, 08-Aug-2022,8.5,8.7,8.7,8.25,8.4,8.3,8.37,197715,16.55,539, -, -
NAGREEKCAP, EQ, 08-Aug-2022,12.95,13.4,13.4,12.55,13.2,13.2,12.9,620,0.08,15,528,85.16
NAGREEKEXP, EQ, 08-Aug-2022,34.85,35.9,37.35,35.3,36.85,35.95,36.44,21071,7.68,504,7832,37.17
NAHARCAP, EQ, 08-Aug-2022,375.7,371.8,378.45,361.4,365.0,363.7,368.59,12389,45.67,1018,8282,66.85
NAHARINDUS, EQ, 08-Aug-2022,113.45,114.9,114.9,112.5,113.5,112.95,113.96,38085,43.4,603,26477,69.52
NAHARPOLY, EQ, 08-Aug-2022,346.45,341.0,344.05,331.6,333.0,333.15,338.18,36647,123.93,1669,25621,69.91
NAHARSPING, EQ, 08-Aug-2022,317.15,319.0,323.0,314.0,316.05,314.9,318.76,40422,128.85,2048,23029,56.97
NAM-INDIA, EQ, 08-Aug-2022,299.35,300.25,306.65,296.0,304.75,305.25,303.62,953722,2895.72,16842,333878,35.01
NATCOPHARM, EQ, 08-Aug-2022,749.8,760.0,765.0,749.05,750.0,750.5,754.69,1042849,7870.31,26959,783485,75.13
NATHBIOGEN, EQ, 08-Aug-2022,175.8,174.0,180.0,174.0,180.0,178.3,177.88,11118,19.78,486,7155,64.36
NATIONALUM, EQ, 08-Aug-2022,77.65,77.5,79.2,77.45,78.65,78.8,78.37,9848006,7718.15,27919,2144835,21.78
NATNLSTEEL, BE, 08-Aug-2022,3.6,3.75,3.75,3.75,3.75,3.75,3.75,1812,0.07,7, -, -
NAUKRI, EQ, 08-Aug-2022,4310.05,4309.8,4347.5,4240.0,4268.0,4266.8,4276.49,235394,10066.59,25851,84277,35.8
NAVA, EQ, 08-Aug-2022,188.65,189.9,194.0,187.15,190.7,190.45,190.3,389995,742.15,6470,158060,40.53
NAVINFLUOR, EQ, 08-Aug-2022,4476.25,4497.0,4511.65,4445.0,4451.35,4462.15,4472.42,141291,6319.12,15462,43989,31.13
NAVKARCORP, EQ, 08-Aug-2022,72.4,72.5,75.8,72.5,73.85,73.75,74.45,1338319,996.37,7817,554680,41.45
NAVNETEDUL, EQ, 08-Aug-2022,128.65,130.5,135.0,128.0,131.15,131.6,131.13,1930463,2531.47,18001,656279,34
NAZARA, EQ, 08-Aug-2022,675.1,665.05,677.95,660.0,661.0,663.55,665.45,458133,3048.63,16860,199910,43.64
NBCC, EQ, 08-Aug-2022,34.55,34.95,35.25,34.45,34.55,34.7,34.78,4672700,1624.93,10493,2063124,44.15
NBIFIN, EQ, 08-Aug-2022,1821.15,1776.75,1830.0,1708.3,1720.0,1735.25,1754.67,171,3.0,57,113,66.08
NCC, EQ, 08-Aug-2022,62.85,63.15,63.85,62.6,63.75,63.65,63.46,1998044,1267.87,7849,983090,49.2
NCLIND, EQ, 08-Aug-2022,175.75,176.8,178.0,174.5,175.0,175.0,176.18,65411,115.24,1937,37832,57.84
NDGL, EQ, 08-Aug-2022,1153.0,1176.05,1198.95,1153.05,1162.2,1164.75,1169.89,133,1.56,34,85,63.91
NDL, EQ, 08-Aug-2022,27.0,27.05,28.3,26.6,27.1,27.0,27.1,119249,32.31,1450,72622,60.9
NDRAUTO, EQ, 08-Aug-2022,375.95,382.9,393.55,373.05,392.0,388.1,384.68,6748,25.96,210,5930,87.88
NDTV, EQ, 08-Aug-2022,298.8,297.9,298.9,278.0,293.75,291.85,287.43,588999,1692.95,11355,226932,38.53
NECCLTD, EQ, 08-Aug-2022,24.85,25.0,25.95,24.75,25.4,25.3,25.52,257575,65.72,1242,138536,53.78
NECLIFE, EQ, 08-Aug-2022,24.1,23.85,24.9,23.85,24.3,24.4,24.53,176707,43.35,907,108597,61.46
NELCAST, EQ, 08-Aug-2022,69.9,69.9,73.0,66.05,68.5,68.7,69.97,264432,185.03,3868,115246,43.58
NELCO, EQ, 08-Aug-2022,638.75,643.0,669.95,635.05,647.0,648.95,647.62,65778,425.99,6511,18194,27.66
NEOGEN, EQ, 08-Aug-2022,1477.45,1455.0,1473.0,1417.35,1427.0,1421.6,1443.71,29094,420.03,6114,12444,42.77
NESCO, EQ, 08-Aug-2022,583.1,586.05,605.35,572.6,576.9,576.6,586.79,151759,890.5,9726,29352,19.34
NESTLEIND, EQ, 08-Aug-2022,19921.5,19905.0,19987.3,19550.0,19762.3,19652.95,19696.52,57459,11317.42,15138,32104,55.87
NETF, EQ, 08-Aug-2022,181.65,181.65,184.0,179.9,182.99,182.78,181.64,11076,20.12,80,10622,95.9
NETWORK18, EQ, 08-Aug-2022,68.1,68.1,68.45,67.1,67.3,67.5,67.89,476713,323.66,3313,250392,52.52
NEULANDLAB, EQ, 08-Aug-2022,1096.15,1105.6,1106.55,1085.75,1093.05,1096.55,1097.39,25853,283.71,3057,10161,39.3
NEWGEN, EQ, 08-Aug-2022,372.05,375.0,409.0,372.5,384.75,385.0,390.76,463911,1812.79,23371,171974,37.07
NEXTMEDIA, EQ, 08-Aug-2022,6.9,7.05,7.05,6.6,6.6,6.6,6.68,39478,2.64,162,26518,67.17
NFL, EQ, 08-Aug-2022,50.65,50.95,51.45,50.0,50.8,50.55,50.51,1329087,671.27,5751,417306,31.4
NGIL, EQ, 08-Aug-2022,132.9,138.5,139.4,134.65,134.8,138.3,137.81,5081,7.0,140,3749,73.78
NGLFINE, EQ, 08-Aug-2022,1687.7,1687.75,1700.95,1613.95,1665.0,1649.65,1661.4,5538,92.01,1447,3147,56.83
NH, EQ, 08-Aug-2022,634.2,634.2,667.8,606.65,659.0,659.65,642.04,254334,1632.93,14078,156377,61.48
NHAI, N2, 08-Aug-2022,1188.85,1191.2,1194.0,1188.0,1189.0,1189.53,1188.7,1772,21.06,46,1698,95.82
NHAI, N4, 08-Aug-2022,1078.8,1112.9,1112.9,1112.48,1112.48,1112.48,1112.62,75,0.83,3,75,100
NHAI, N6, 08-Aug-2022,1229.0,1224.1,1226.98,1224.0,1224.0,1224.0,1224.15,118,1.44,6,84,71.19
NHAI, N8, 08-Aug-2022,1099.0,1106.0,1106.0,1106.0,1106.0,1106.0,1106.0,1,0.01,1,1,100
NHAI, N9, 08-Aug-2022,1165.0,1145.0,1145.0,1145.0,1145.0,1145.0,1145.0,16,0.18,1,16,100
NHAI, NA, 08-Aug-2022,1172.0,1172.0,1172.99,1169.01,1169.15,1171.11,1170.69,566,6.63,19,450,79.51
NHAI, NE, 08-Aug-2022,1221.0,1211.3,1213.5,1211.3,1213.5,1213.5,1212.4,18,0.22,2,9,50
NHBTF2014, N6, 08-Aug-2022,6825.0,6824.0,6825.01,6820.0,6824.0,6824.0,6823.91,176,12.01,13,176,100
NHPC, EQ, 08-Aug-2022,35.9,35.45,35.95,34.85,35.05,35.1,35.36,6901623,2440.48,14810,3733119,54.09
NIACL, EQ, 08-Aug-2022,89.95,89.85,91.85,89.65,90.4,90.3,90.4,505149,456.64,9741,238856,47.28
NIBL, EQ, 08-Aug-2022,25.05,23.0,24.4,22.55,22.75,22.6,23.04,94668,21.81,710,60172,63.56
NIDAN, SM, 08-Aug-2022,41.85,43.0,45.0,38.5,39.05,39.3,40.53,33000,13.38,33,24000,72.73
NIF100BEES, EQ, 08-Aug-2022,183.59,183.5,185.0,181.8,184.29,184.92,183.71,10463,19.22,274,5113,48.87
NIFTYBEES, EQ, 08-Aug-2022,189.25,189.75,191.04,188.3,190.85,190.79,190.24,3810443,7248.88,33991,2763951,72.54
NIITLTD, EQ, 08-Aug-2022,352.45,350.0,358.05,343.0,352.1,352.55,352.63,222416,784.3,7348,79901,35.92
NILAINFRA, EQ, 08-Aug-2022,5.9,5.9,6.2,5.85,5.85,5.9,5.98,251400,15.03,408,148297,58.99
NILASPACES, EQ, 08-Aug-2022,2.9,2.9,3.0,2.9,2.95,2.95,2.93,226596,6.64,366,98206,43.34
NILKAMAL, EQ, 08-Aug-2022,2185.2,2196.15,2260.0,2134.7,2156.0,2146.4,2192.48,8525,186.91,1875,4253,49.89
NIPPOBATRY, EQ, 08-Aug-2022,355.6,358.45,358.45,345.05,350.0,351.6,350.49,4401,15.43,359,2846,64.67
NIRAJ, EQ, 08-Aug-2022,28.4,29.0,29.7,28.25,29.0,28.8,29.05,12125,3.52,236,9872,81.42
NITCO, EQ, 08-Aug-2022,24.25,24.25,24.85,23.9,24.2,24.2,24.22,35216,8.53,328,14114,40.08
NITINSPIN, EQ, 08-Aug-2022,212.35,206.0,206.85,198.05,204.9,204.8,203.92,241059,491.56,6839,129149,53.58
NITIRAJ, EQ, 08-Aug-2022,79.9,80.0,81.8,77.0,79.5,78.1,78.68,3169,2.49,177,2289,72.23
NKIND, BE, 08-Aug-2022,30.8,32.3,32.3,32.3,32.3,32.3,32.3,850,0.27,8, -, -
NLCINDIA, EQ, 08-Aug-2022,72.6,73.1,73.6,71.8,71.9,72.15,72.5,2716214,1969.35,11335,977426,35.98
NMDC, EQ, 08-Aug-2022,110.9,112.25,114.0,112.0,112.75,113.1,113.1,23147201,26180.33,74816,7345470,31.73
NOCIL, EQ, 08-Aug-2022,262.3,263.3,273.45,261.55,269.6,269.8,269.1,968682,2606.73,14517,360199,37.18
NOIDATOLL, EQ, 08-Aug-2022,7.15,7.3,7.35,7.15,7.25,7.25,7.26,62346,4.53,193,50170,80.47
NOVARTIND, EQ, 08-Aug-2022,714.15,718.9,719.8,707.35,717.05,716.25,714.38,8230,58.79,670,5343,64.92
NPBET, EQ, 08-Aug-2022,196.16,199.55,199.55,191.82,197.21,197.2,195.84,12230,23.95,117,7079,57.88
NPST, SM, 08-Aug-2022,95.0,95.05,97.0,95.05,97.0,97.0,96.03,3200,3.07,2,3200,100
NRAIL, EQ, 08-Aug-2022,278.9,282.35,298.9,282.2,295.0,292.55,289.21,64932,187.79,1707,42636,65.66
NRBBEARING, EQ, 08-Aug-2022,140.3,143.0,147.0,142.15,143.4,143.15,144.42,394919,570.34,6149,185006,46.85
NRL, SM, 08-Aug-2022,239.05,241.0,245.0,241.0,243.95,243.8,243.72,58300,142.09,67,34100,58.49
NSIL, EQ, 08-Aug-2022,1441.5,1437.1,1454.9,1420.0,1449.5,1449.3,1443.09,432,6.23,122,274,63.43
NTPC, EQ, 08-Aug-2022,155.6,155.5,160.0,154.95,159.9,159.4,158.93,16964235,26960.66,105658,9188648,54.16
NTPC, N4, 08-Aug-2022,1100.0,1134.95,1134.95,1095.0,1101.0,1101.0,1096.67,300,3.29,4,295,98.33
NTPC, N6, 08-Aug-2022,1360.0,1399.0,1399.0,1358.95,1359.0,1358.96,1359.78,286,3.89,12,261,91.26
NTPC, N7, 08-Aug-2022,13.24,13.1,13.29,13.1,13.25,13.24,13.26,229333,30.42,137,229098,99.9
NTPC, NB, 08-Aug-2022,1119.99,1105.5,1105.5,1105.5,1105.5,1105.5,1105.5,314,3.47,2,157,50
NTPC, ND, 08-Aug-2022,1269.79,1270.0,1274.94,1270.0,1270.0,1270.0,1273.12,745,9.48,11,745,100
NUCLEUS, EQ, 08-Aug-2022,415.5,417.0,422.0,414.0,421.7,417.6,416.77,17674,73.66,1569,9193,52.01
NURECA, EQ, 08-Aug-2022,1000.75,1012.9,1012.9,998.0,1002.0,999.05,1005.66,30406,305.78,3293,18975,62.41
NUVOCO, EQ, 08-Aug-2022,339.2,339.2,349.25,338.05,344.5,344.2,344.16,231175,795.6,7833,120708,52.21
NV20BEES, EQ, 08-Aug-2022,98.87,99.97,99.97,98.54,99.55,99.44,99.32,11768,11.69,146,9884,83.99
NXTDIGITAL, EQ, 08-Aug-2022,407.65,411.0,417.65,407.0,412.5,411.2,413.06,3933,16.25,478,2403,61.1
NYKAA, EQ, 08-Aug-2022,1411.25,1460.0,1473.65,1408.85,1415.0,1416.2,1434.39,1418092,20340.92,88971,299719,21.14
OAL, EQ, 08-Aug-2022,518.25,523.35,523.55,516.0,516.0,516.95,518.88,6125,31.78,444,4838,78.99
OBCL, EQ, 08-Aug-2022,121.85,121.85,125.0,117.4,121.0,119.9,121.58,44051,53.56,932,22568,51.23
OBEROIRLTY, EQ, 08-Aug-2022,896.85,890.1,911.5,889.05,897.5,895.5,900.7,291278,2623.55,9854,54614,18.75
OCCL, EQ, 08-Aug-2022,894.05,893.05,904.7,876.0,876.0,890.55,893.66,2983,26.66,337,1819,60.98
OFSS, EQ, 08-Aug-2022,3365.85,3374.9,3400.0,3342.15,3380.0,3372.45,3373.35,68196,2300.49,7863,27243,39.95
OIL, EQ, 08-Aug-2022,197.8,194.0,201.0,190.8,196.45,197.95,197.09,3164450,6236.8,71945,1297758,41.01
OILCOUNTUB, BE, 08-Aug-2022,8.15,8.15,8.45,8.15,8.3,8.25,8.2,2022,0.17,39, -, -
OLECTRA, EQ, 08-Aug-2022,614.0,615.7,619.6,602.0,606.0,605.75,607.75,136024,826.68,5333,87189,64.1
OMAXAUTO, EQ, 08-Aug-2022,53.85,55.9,55.9,53.85,55.2,54.9,54.85,50904,27.92,699,32358,63.57
OMAXE, EQ, 08-Aug-2022,101.95,101.45,104.5,99.0,101.2,100.7,101.33,158616,160.72,2579,103177,65.05
OMFURN, SM, 08-Aug-2022,14.75,14.05,14.05,14.05,14.05,14.05,14.05,12000,1.69,2,12000,100
OMINFRAL, EQ, 08-Aug-2022,36.15,36.0,37.05,35.0,35.25,35.45,35.8,83019,29.72,791,54475,65.62
OMKARCHEM, EQ, 08-Aug-2022,24.0,23.2,24.95,23.2,24.35,24.15,24.1,18311,4.41,201,11213,61.24
ONELIFECAP, BE, 08-Aug-2022,14.2,13.5,14.45,13.5,13.9,13.8,13.61,30379,4.13,103, -, -
ONEPOINT, EQ, 08-Aug-2022,11.85,11.85,12.2,11.4,11.7,11.55,11.87,1067522,126.66,759,687720,64.42
ONGC, EQ, 08-Aug-2022,136.5,136.3,137.5,135.05,136.4,136.5,136.42,12451233,16986.4,71683,5470135,43.93
ONMOBILE, EQ, 08-Aug-2022,122.55,123.0,123.7,121.0,121.35,121.2,121.63,412546,501.79,3890,173355,42.02
ONWARDTEC, EQ, 08-Aug-2022,248.2,253.5,253.5,248.25,252.0,249.9,249.95,6490,16.22,272,4029,62.08
OPTIEMUS, EQ, 08-Aug-2022,242.45,243.85,244.7,236.7,239.0,238.75,241.44,134910,325.73,4305,84561,62.68
ORBTEXP, EQ, 08-Aug-2022,132.35,135.95,139.95,131.8,131.8,132.85,135.76,89112,120.98,1764,42739,47.96
ORCHPHARMA, BE, 08-Aug-2022,314.1,314.1,322.0,314.0,317.0,314.95,316.54,3317,10.5,99, -, -
ORICONENT, EQ, 08-Aug-2022,27.35,27.85,27.95,27.2,27.65,27.8,27.7,39775,11.02,202,28630,71.98
ORIENTABRA, EQ, 08-Aug-2022,28.1,28.0,29.0,27.7,28.15,28.4,28.4,147090,41.78,810,116213,79.01
ORIENTALTL, EQ, 08-Aug-2022,15.55,15.55,16.9,15.55,15.85,16.1,16.28,363976,59.26,1145,218667,60.08
ORIENTBELL, EQ, 08-Aug-2022,615.4,615.25,619.9,606.45,619.5,616.55,613.05,16916,103.7,1359,6958,41.13
ORIENTCEM, EQ, 08-Aug-2022,118.6,118.65,119.85,116.95,118.7,118.75,118.75,225472,267.74,3954,133199,59.08
ORIENTELEC, EQ, 08-Aug-2022,259.9,264.6,264.6,258.65,260.55,261.0,261.36,130537,341.18,4264,72577,55.6
ORIENTHOT, EQ, 08-Aug-2022,73.05,74.6,76.2,72.05,72.45,72.5,74.33,4752005,3532.25,19994,1683028,35.42
ORIENTLTD, EQ, 08-Aug-2022,63.45,62.8,64.4,62.5,62.5,63.15,63.25,2210,1.4,66,1425,64.48
ORIENTPPR, EQ, 08-Aug-2022,30.65,31.2,31.8,30.7,31.4,31.25,31.2,2181250,680.56,5129,957077,43.88
ORISSAMINE, BE, 08-Aug-2022,2832.2,2836.0,2920.0,2820.0,2877.95,2860.75,2877.4,2251,64.77,300, -, -
ORTEL, BZ, 08-Aug-2022,1.05,1.1,1.1,1.0,1.0,1.0,1.03,50000,0.51,9, -, -
ORTINLAB, EQ, 08-Aug-2022,22.45,22.55,22.8,22.2,22.25,22.35,22.46,21682,4.87,168,17312,79.85
OSIAHYPER, SM, 08-Aug-2022,215.0,247.0,247.0,215.0,215.05,215.05,228.96,8320,19.05,13,4480,53.85
OSWALAGRO, EQ, 08-Aug-2022,37.8,37.55,38.5,37.25,37.75,37.8,37.74,116970,44.14,500,87925,75.17
OSWALSEEDS, SM, 08-Aug-2022,106.0,108.8,108.8,108.5,108.5,108.5,108.7,10000,10.87,5,2000,20
PAGEIND, EQ, 08-Aug-2022,48211.6,48445.0,48727.95,48207.4,48555.95,48627.1,48505.19,8967,4349.46,5469,3300,36.8
PAISALO, EQ, 08-Aug-2022,80.1,80.2,84.45,78.85,79.7,80.05,79.89,1809456,1445.66,5511,1173349,64.85
PALASHSECU, EQ, 08-Aug-2022,90.5,96.0,96.0,89.6,91.0,91.4,92.5,199,0.18,19,137,68.84
PALREDTEC, EQ, 08-Aug-2022,139.85,144.95,145.95,140.55,140.55,142.05,143.05,8230,11.77,275,4589,55.76
PANACEABIO, EQ, 08-Aug-2022,138.05,140.95,140.95,137.9,139.4,138.8,139.54,42256,58.96,966,28599,67.68
PANACHE, EQ, 08-Aug-2022,77.4,77.0,82.0,72.65,77.55,77.8,79.62,16447,13.1,219,12832,78.02
PANAMAPET, EQ, 08-Aug-2022,301.05,302.55,304.5,296.1,296.7,296.8,300.67,106669,320.72,2177,76636,71.84
PANSARI, EQ, 08-Aug-2022,90.0,81.4,89.0,81.4,88.95,88.45,85.13,683,0.58,32,645,94.44
PAR, EQ, 08-Aug-2022,173.0,173.85,174.7,170.0,170.1,170.45,171.41,8889,15.24,306,5998,67.48
PARACABLES, EQ, 08-Aug-2022,11.95,11.95,13.65,11.8,12.8,12.75,12.81,1152360,147.57,2077,742176,64.4
PARADEEP, EQ, 08-Aug-2022,51.05,51.4,51.75,50.4,50.65,50.75,51.02,4196625,2140.91,13777,1749154,41.68
PARAGMILK, EQ, 08-Aug-2022,91.75,91.4,93.0,90.3,91.2,90.95,91.2,598510,545.82,2756,510093,85.23
PARAS, EQ, 08-Aug-2022,651.55,656.75,668.95,648.95,653.0,650.25,656.13,153888,1009.71,7738,49396,32.1
PARSVNATH, EQ, 08-Aug-2022,8.0,8.15,8.15,7.8,8.15,8.1,7.97,758119,60.46,745,589008,77.69
PARTYCRUS, SM, 08-Aug-2022,139.9,146.85,146.85,146.0,146.85,146.85,146.73,44000,64.56,17,36000,81.82
PASHUPATI, SM, 08-Aug-2022,125.0,110.95,127.1,110.95,114.05,114.05,118.83,83200,98.87,20,43200,51.92
PASUPTAC, EQ, 08-Aug-2022,34.1,33.5,34.6,33.5,34.15,33.8,33.96,37381,12.69,422,25049,67.01
PATANJALI, BE, 08-Aug-2022,1113.75,1124.0,1145.0,1110.05,1140.0,1138.35,1135.37,191491,2174.14,5024, -, -
PATELENG, EQ, 08-Aug-2022,23.9,24.5,25.0,23.55,24.7,24.8,24.58,1324510,325.6,2346,645102,48.7
PATINTLOG, EQ, 08-Aug-2022,15.45,15.25,15.8,15.25,15.7,15.5,15.5,96652,14.98,426,62519,64.68
PATINTPP, E1, 08-Aug-2022,6.45,6.6,6.6,6.45,6.55,6.5,6.51,75783,4.93,154,56663,74.77
PAVNAIND, SM, 08-Aug-2022,340.0,350.0,350.0,350.0,350.0,350.0,350.0,13600,47.6,17,13600,100
PAYTM, EQ, 08-Aug-2022,784.3,784.0,844.7,776.15,835.0,834.95,825.82,11165166,92204.69,221060,1855412,16.62
PBAINFRA, EQ, 08-Aug-2022,13.9,13.65,14.3,12.65,13.85,13.75,13.6,13482,1.83,166,10037,74.45
PCBL, EQ, 08-Aug-2022,124.25,124.9,126.0,120.35,123.0,123.0,123.95,1056711,1309.79,8566,513522,48.6
PCJEWELLER, EQ, 08-Aug-2022,54.7,54.7,57.4,53.2,56.9,57.35,56.57,7870069,4452.32,16065,4182734,53.15
PDMJEPAPER, EQ, 08-Aug-2022,40.0,40.7,41.35,40.1,40.9,40.75,40.61,159785,64.9,1286,96265,60.25
PDPL, BE, 08-Aug-2022,3.7,3.65,3.65,3.55,3.55,3.55,3.56,1584,0.06,6, -, -
PDSL, EQ, 08-Aug-2022,1719.4,1701.0,1714.7,1668.0,1671.05,1677.75,1687.3,3330,56.19,764,1962,58.92
PEARLPOLY, EQ, 08-Aug-2022,23.85,24.0,26.0,23.25,24.5,24.55,24.49,37538,9.19,345,24781,66.02
PEL, EQ, 08-Aug-2022,1726.1,1730.4,1809.9,1730.4,1793.8,1789.6,1784.71,1528174,27273.49,66055,320146,20.95
PENIND, EQ, 08-Aug-2022,37.75,37.6,38.55,37.25,37.4,37.65,37.96,830552,315.28,1999,642221,77.32
PENINLAND, EQ, 08-Aug-2022,10.35,10.35,10.6,9.8,9.9,9.85,10.06,128541,12.93,510,100332,78.05
PERSISTENT, EQ, 08-Aug-2022,3792.45,3798.0,3829.4,3754.7,3760.0,3763.55,3785.75,152361,5768.0,25537,61090,40.1
PETRONET, EQ, 08-Aug-2022,215.85,216.7,216.7,208.25,210.95,210.65,210.47,2365033,4977.61,23399,750255,31.72
PFC, EQ, 08-Aug-2022,118.75,119.15,119.35,116.8,117.7,117.7,117.66,4393175,5168.98,17963,2410422,54.87
PFC, N5, 08-Aug-2022,1191.0,1190.0,1190.99,1190.0,1190.99,1190.18,1190.19,433,5.15,6,433,100
PFC, N8, 08-Aug-2022,1355.02,1356.05,1357.0,1354.5,1357.0,1356.56,1356.3,450,6.1,9,450,100
PFIZER, EQ, 08-Aug-2022,4202.1,4162.0,4194.95,4130.0,4160.0,4172.95,4180.4,50087,2093.84,3111,40684,81.23
PFOCUS, EQ, 08-Aug-2022,72.6,74.95,74.95,71.0,73.95,73.25,72.89,18508,13.49,264,12650,68.35
PFS, EQ, 08-Aug-2022,15.9,15.65,15.85,15.15,15.35,15.35,15.39,718173,110.51,1584,564690,78.63
PGEL, BE, 08-Aug-2022,922.9,920.1,941.0,910.0,928.95,915.65,917.57,5550,50.93,248, -, -
PGHH, EQ, 08-Aug-2022,14078.25,14289.95,14724.8,14151.0,14560.0,14578.1,14419.35,8871,1279.14,4342,2518,28.38
PGHL, EQ, 08-Aug-2022,4430.25,4454.0,4457.05,4400.0,4410.0,4408.45,4425.65,1835,81.21,1038,854,46.54
PGIL, EQ, 08-Aug-2022,416.25,424.55,445.85,422.55,433.0,433.6,434.75,64162,278.94,2319,20708,32.27
PGINVIT, IV, 08-Aug-2022,134.99,135.05,136.05,133.8,134.65,134.18,135.65,327439,444.17,1373,288338,88.06
PHARMABEES, EQ, 08-Aug-2022,13.05,13.14,13.19,12.98,13.06,13.03,13.04,403774,52.67,1193,308878,76.5
PHOENIXLTD, EQ, 08-Aug-2022,1300.15,1300.15,1322.3,1290.0,1305.0,1307.3,1307.51,114521,1497.37,12098,26133,22.82
PIDILITIND, EQ, 08-Aug-2022,2640.85,2650.0,2655.55,2610.0,2641.0,2649.35,2639.64,496035,13093.55,53428,279667,56.38
PIGL, SM, 08-Aug-2022,46.0,45.6,45.6,45.6,45.6,45.6,45.6,2000,0.91,1,2000,100
PIIND, EQ, 08-Aug-2022,3245.3,3259.8,3262.7,3177.05,3220.2,3223.6,3222.07,202898,6537.52,22744,88504,43.62
PILANIINVS, EQ, 08-Aug-2022,1716.65,1732.7,1749.0,1720.5,1733.0,1733.15,1737.4,752,13.07,199,523,69.55
PILITA, EQ, 08-Aug-2022,8.05,8.15,8.4,7.9,8.2,8.15,8.25,605788,49.96,1207,308565,50.94
PIONDIST, EQ, 08-Aug-2022,157.15,155.85,159.75,154.35,159.55,157.65,157.44,692,1.09,50,230,33.24
PIONEEREMB, EQ, 08-Aug-2022,45.7,46.55,46.55,45.5,45.8,45.8,45.72,8467,3.87,95,6958,82.18
PITTIENG, EQ, 08-Aug-2022,361.75,363.0,374.25,360.0,362.1,362.0,364.78,140763,513.47,8297,42594,30.26
PIXTRANS, EQ, 08-Aug-2022,923.45,952.0,971.1,928.05,954.0,956.85,952.86,24411,232.6,4175,15127,61.97
PKTEA, BE, 08-Aug-2022,276.15,276.15,279.95,265.0,265.0,265.4,266.89,310,0.83,20, -, -
PLASTIBLEN, EQ, 08-Aug-2022,210.55,210.75,211.05,207.4,208.45,207.9,208.99,7087,14.81,288,5499,77.59
PNB, EQ, 08-Aug-2022,33.55,33.45,33.75,33.25,33.3,33.35,33.46,19970390,6681.9,42597,4638524,23.23
PNBGILTS, EQ, 08-Aug-2022,67.75,68.0,69.4,67.8,68.7,68.65,68.61,371246,254.73,3271,227471,61.27
PNBHOUSING, EQ, 08-Aug-2022,345.3,346.9,351.95,342.55,348.9,348.2,348.87,153841,536.7,5420,80031,52.02
PNC, EQ, 08-Aug-2022,41.65,40.85,42.45,40.65,41.0,41.1,41.3,15105,6.24,182,9238,61.16
PNCINFRA, EQ, 08-Aug-2022,251.75,253.1,258.0,251.7,255.05,253.4,254.54,215123,547.56,6452,124502,57.87
PODDARHOUS, BE, 08-Aug-2022,194.85,197.9,197.9,187.0,193.8,190.25,194.29,2368,4.6,64, -, -
PODDARMENT, EQ, 08-Aug-2022,255.75,257.95,263.5,247.75,258.95,250.3,252.28,30377,76.63,726,25148,82.79
POKARNA, EQ, 08-Aug-2022,624.05,623.85,635.0,622.0,625.2,626.8,630.0,94717,596.71,3505,51063,53.91
POLICYBZR, EQ, 08-Aug-2022,571.25,571.0,571.0,553.0,560.05,557.45,559.58,643976,3603.56,47078,283411,44.01
POLYCAB, EQ, 08-Aug-2022,2360.65,2355.0,2382.0,2345.35,2360.0,2360.45,2369.87,132693,3144.65,11274,58100,43.79
POLYMED, EQ, 08-Aug-2022,727.2,720.0,737.6,710.0,724.0,730.45,725.95,28508,206.95,3753,14956,52.46
POLYPLEX, EQ, 08-Aug-2022,2398.4,2403.05,2421.9,2335.0,2339.9,2340.1,2365.74,153450,3630.22,12602,88671,57.78
PONNIERODE, EQ, 08-Aug-2022,256.15,253.9,259.75,248.0,252.5,252.7,253.63,31269,79.31,976,18217,58.26
POONAWALLA, EQ, 08-Aug-2022,271.9,272.5,275.9,267.15,272.35,272.2,271.49,1902796,5165.99,15801,653953,34.37
